Question_No,Question,Topic_tags,Acceptance_rate,isPremium,Difficulty
3053, Classifying Triangles by Lengths,['Database'],50.40%,TRUE,Easy
3054, Binary Tree Nodes,['Database'],80.00%,TRUE,Medium
3055, Top Percentile Fraud,['Database'],58.10%,TRUE,Medium
3056, Snaps Analysis,['Database'],58.00%,TRUE,Medium
3057, Employees Project Allocation,['Database'],68.40%,TRUE,Hard
3058, Friends With No Mutual Friends,['Database'],49.50%,TRUE,Medium
3059, Find All Unique Email Domains,['Database'],68.50%,TRUE,Easy
3060, User Activities within Time Bounds,['Database'],40.60%,TRUE,Hard
3061, Calculate Trapping Rain Water,['Database'],80.80%,TRUE,Hard
3062, Winner of the Linked List Game,['Linked List'],79.90%,TRUE,Easy
3063, Linked List Frequency,"['Hash Table', 'Linked List', 'Counting']",85.90%,TRUE,Easy
3064, Guess the Number Using Bitwise Questions I,"['Bit Manipulation', 'Interactive']",90.70%,TRUE,Medium
3065, Minimum Operations to Exceed Threshold Value I,['Array'],86.50%,FALSE,Easy
3066, Minimum Operations to Exceed Threshold Value II,"['Array', 'Heap (Priority Queue)', 'Simulation']",28.60%,FALSE,Medium
3067, Count Pairs of Connectable Servers in a Weighted Tree Network,"['Array', 'Tree', 'Depth-First Search']",58.30%,FALSE,Medium
3068, Find the Maximum Sum of Node Values,"['Array', 'Dynamic Programming', '4+']",66.60%,FALSE,Hard
3069, Distribute Elements Into Two Arrays I,"['Array', 'Simulation']",73.20%,FALSE,Easy
3070, Count Submatrices with Top-Left Element and Sum Less Than k,"['Array', 'Matrix', 'Prefix Sum']",59.50%,FALSE,Medium
3071, Minimum Operations to Write the Letter Y on a Grid,"['Array', 'Hash Table', 'Matrix', '1+']",63.50%,FALSE,Medium
3072, Distribute Elements Into Two Arrays II,"['Array', 'Binary Indexed Tree', '2+']",28.30%,FALSE,Hard
3073, Maximum Increasing Triplet Value,"['Array', 'Ordered Set']",38.30%,TRUE,Medium
3074, Apple Redistribution into Boxes,"['Array', 'Greedy', 'Sorting']",67.80%,FALSE,Easy
3075, Maximize Happiness of Selected Children,"['Array', 'Greedy', 'Sorting']",55.00%,FALSE,Medium
3076, Shortest Uncommon Substring in an Array,"['Array', 'Hash Table', 'String', '1+']",46.50%,FALSE,Medium
3077, Maximum Strength of K Disjoint Subarrays,"['Array', 'Dynamic Programming', '1+']",28.00%,FALSE,Hard
3078, Match Alphanumerical Pattern in Matrix I,"['Array', 'Hash Table', 'String', '1+']",64.90%,TRUE,Medium
3079, Find the Sum of Encrypted Integers,"['Array', 'Math']",74.70%,FALSE,Easy
3080, Mark Elements on Array by Performing Queries,"['Array', 'Hash Table', 'Sorting', '2+']",49.70%,FALSE,Medium
3081, Replace Question Marks in String to Minimize Its Value,"['Hash Table', 'String', 'Greedy', '3+']",27.80%,FALSE,Medium
3082, Find the Sum of the Power of All Subsequences,"['Array', 'Dynamic Programming']",39.20%,FALSE,Hard
3083, Existence of a Substring in a String and Its Reverse,"['Hash Table', 'String']",66.60%,FALSE,Easy
3084, Count Substrings Starting and Ending with Given Character,"['Math', 'String', 'Counting']",49.10%,FALSE,Medium
3085, Minimum Deletions to Make String K-Special,"['Hash Table', 'String', 'Greedy', '2+']",44.40%,FALSE,Medium
3086, Minimum Moves to Pick K Ones,"['Array', 'Greedy', 'Sliding Window', '1+']",23.70%,FALSE,Hard
3087, Find Trending Hashtags,['Database'],62.30%,TRUE,Medium
3088, Make String Anti-palindrome,"['String', 'Greedy', 'Sorting', '1+']",50.00%,TRUE,Hard
3089, Find Bursty Behavior,['Database'],39.60%,TRUE,Medium
3090, Maximum Length Substring With Two Occurrences,"['Hash Table', 'String', 'Sliding Window']",64.30%,FALSE,Easy
3091, Apply Operations to Make Sum of Array Greater Than or Equal to k,"['Math', 'Greedy', 'Enumeration']",44.60%,FALSE,Medium
3092, Most Frequent IDs,"['Array', 'Hash Table', '2+']",42.90%,FALSE,Medium
3093, Longest Common Suffix Queries,"['Array', 'String', 'Trie']",40.00%,FALSE,Hard
3094, Guess the Number Using Bitwise Questions II,"['Bit Manipulation', 'Interactive']",81.80%,TRUE,Medium
3095, Shortest Subarray With OR at Least K I,"['Array', 'Bit Manipulation', 'Sliding Window']",41.60%,FALSE,Easy
3096, Minimum Levels to Gain More Points,"['Array', 'Prefix Sum']",40.90%,FALSE,Medium
3097, Shortest Subarray With OR at Least K II,"['Array', 'Bit Manipulation', 'Sliding Window']",30.80%,FALSE,Medium
3098, Find the Sum of Subsequence Powers,"['Array', 'Dynamic Programming', 'Sorting']",24.80%,FALSE,Hard
3099, Harshad Number,['Math'],83.00%,FALSE,Easy
3100, Water Bottles II,"['Math', 'Simulation']",63.90%,FALSE,Medium
3101, Count Alternating Subarrays,"['Array', 'Math']",57.60%,FALSE,Medium
3102, Minimize Manhattan Distances,"['Array', 'Math', 'Geometry', '2+']",33.00%,FALSE,Hard
3103, Find Trending Hashtags II,['Database'],64.00%,TRUE,Hard
3104, Find Longest Self-Contained Substring,"['Hash Table', 'String', 'Binary Search', '1+']",55.00%,TRUE,Hard
3105, Longest Strictly Increasing or Strictly Decreasing Subarray,['Array'],57.30%,FALSE,Easy
3106, Lexicographically Smallest String After Operations With Constraint,"['String', 'Greedy']",63.80%,FALSE,Medium
3107, Minimum Operations to Make Median of Array Equal to K,"['Array', 'Greedy', 'Sorting']",48.70%,FALSE,Medium
3108, Minimum Cost Walk in Weighted Graph,"['Array', 'Bit Manipulation', '2+']",46.30%,FALSE,Hard
3109, Find the Index of Permutation,"['Array', 'Binary Search', '5+']",40.30%,TRUE,Medium
3110, Score of a String,['String'],92.80%,FALSE,Easy
3111, Minimum Rectangles to Cover Points,"['Array', 'Greedy', 'Sorting']",64.00%,FALSE,Medium
3112, Minimum Time to Visit Disappearing Nodes,"['Array', 'Graph', '2+']",35.10%,FALSE,Medium
3113, Find the Number of Subarrays Where Boundary Elements Are Maximum,"['Array', 'Binary Search', 'Stack', '1+']",30.60%,FALSE,Hard
3114, Latest Time You Can Obtain After Replacing Characters,"['String', 'Enumeration']",35.80%,FALSE,Easy
3115, Maximum Prime Difference,"['Array', 'Math', 'Number Theory']",58.40%,FALSE,Medium
3116, Kth Smallest Amount With Single Denomination Combination,"['Array', 'Math', 'Binary Search', '3+']",17.20%,FALSE,Hard
3117, Minimum Sum of Values by Dividing Array,"['Array', 'Binary Search', '4+']",28.40%,FALSE,Hard
3118, Friday Purchase III,['Database'],57.60%,TRUE,Medium
3119, Maximum Number of Potholes That Can Be Fixed,"['String', 'Greedy', 'Sorting']",57.30%,TRUE,Medium
3120, Count the Number of Special Characters I,"['Hash Table', 'String']",66.10%,FALSE,Easy
3121, Count the Number of Special Characters II,"['Hash Table', 'String']",41.80%,FALSE,Medium
3122, Minimum Number of Operations to Satisfy Conditions,"['Array', 'Dynamic Programming', 'Matrix']",41.50%,FALSE,Medium
3123, Find Edges in Shortest Paths,"['Depth-First Search', '4+']",47.70%,FALSE,Hard
3124, Find Longest Calls,['Database'],62.90%,TRUE,Medium
3125, Maximum Number That Makes Result of Bitwise AND Zero,"['String', 'Greedy', 'Sorting']",69.40%,TRUE,Medium
3126, Server Utilization Time,['Database'],59.30%,TRUE,Medium
3127, Make a Square with the Same Color,"['Array', 'Matrix', 'Enumeration']",51.90%,FALSE,Easy
3128, Right Triangles,"['Array', 'Hash Table', 'Math', '2+']",47.90%,FALSE,Medium
3129, Find All Possible Stable Binary Arrays I,"['Dynamic Programming', 'Prefix Sum']",27.10%,FALSE,Medium
3130, Find All Possible Stable Binary Arrays II,"['Dynamic Programming', 'Prefix Sum']",28.80%,FALSE,Hard
3131, Find the Integer Added to Array I,['Array'],82.40%,FALSE,Easy
3132, Find the Integer Added to Array II,"['Array', 'Two Pointers', 'Sorting', '1+']",31.50%,FALSE,Medium
3133, Minimum Array End,['Bit Manipulation'],38.40%,FALSE,Medium
3134, Find the Median of the Uniqueness Array,"['Array', 'Hash Table', 'Binary Search', '1+']",29.20%,FALSE,Hard
3135, Equalize Strings by Adding or Removing Characters at Ends,"['String', 'Binary Search', '3+']",56.00%,TRUE,Medium
3136, Valid Word,['String'],38.10%,FALSE,Easy
3137, Minimum Number of Operations to Make Word K-Periodic,"['Hash Table', 'String', 'Counting']",62.70%,FALSE,Medium
3138, Minimum Length of Anagram Concatenation,"['Hash Table', 'String', 'Counting']",41.80%,FALSE,Medium
3139, Minimum Cost to Equalize Array,"['Array', 'Greedy', 'Enumeration']",17.00%,FALSE,Hard
3140, Consecutive Available Seats II,['Database'],58.60%,TRUE,Medium
3141, Maximum Hamming Distances,"['Array', 'Bit Manipulation', '1+']",58.90%,TRUE,Hard
3142, Check if Grid Satisfies Conditions,"['Array', 'Matrix']",43.70%,FALSE,Easy
3143, Maximum Points Inside the Square,"['Array', 'Hash Table', 'String', '2+']",39.20%,FALSE,Medium
3144, Minimum Substring Partition of Equal Character Frequency,"['Hash Table', 'String', '2+']",41.30%,FALSE,Medium
3145, Find Products of Elements of Big Array,"['Array', 'Binary Search', 'Bit Manipulation']",25.90%,FALSE,Hard
3146, Permutation Difference between Two Strings,"['Hash Table', 'String']",89.20%,FALSE,Easy
3147, Taking Maximum Energy From the Mystic Dungeon,"['Array', 'Prefix Sum']",40.80%,FALSE,Medium
3148, Maximum Difference Score in a Grid,"['Array', 'Dynamic Programming', 'Matrix']",48.00%,FALSE,Medium
3149, Find the Minimum Cost Array Permutation,"['Array', 'Dynamic Programming', '2+']",23.40%,FALSE,Hard
3150, Invalid Tweets II,['Database'],87.30%,TRUE,Easy
3151, Special Array I,['Array'],75.70%,FALSE,Easy
3152, Special Array II,"['Array', 'Binary Search', 'Prefix Sum']",30.30%,FALSE,Medium
3153, Sum of Digit Differences of All Pairs,"['Array', 'Hash Table', 'Math', '1+']",43.50%,FALSE,Medium
3154, Find Number of Ways to Reach the K-th Stair,"['Math', 'Dynamic Programming', '3+']",36.90%,FALSE,Hard
3155, Maximum Number of Upgradable Servers,"['Array', 'Math', 'Binary Search']",44.60%,TRUE,Medium
3156, Employee Task Duration and Concurrent Tasks,['Database'],53.80%,TRUE,Hard
3157, Find the Level of Tree with Minimum Sum,"['Tree', 'Depth-First Search', '2+']",67.80%,TRUE,Medium
3158, Find the XOR of Numbers Which Appear Twice,"['Array', 'Hash Table', 'Bit Manipulation']",81.90%,FALSE,Easy
3159, Find Occurrences of an Element in an Array,"['Array', 'Hash Table']",73.60%,FALSE,Medium
3160, Find the Number of Distinct Colors Among the Balls,"['Array', 'Hash Table', 'Simulation']",41.20%,FALSE,Medium
3161, Block Placement Queries,"['Array', 'Binary Search', '2+']",14.60%,FALSE,Hard
3162, Find the Number of Good Pairs I,"['Array', 'Hash Table']",86.80%,FALSE,Easy
3163, String Compression III,['String'],56.00%,FALSE,Medium
3164, Find the Number of Good Pairs II,"['Array', 'Hash Table']",25.90%,FALSE,Medium
3165, Maximum Sum of Subsequence With Non-adjacent Elements,"['Array', 'Divide and Conquer', '2+']",17.10%,FALSE,Hard
3166, Calculate Parking Fees and Duration,['Database'],52.60%,TRUE,Medium
3167, Better Compression of String,"['Hash Table', 'String', 'Sorting', '1+']",74.70%,TRUE,Medium
3168, Minimum Number of Chairs in a Waiting Room,"['String', 'Simulation']",80.80%,FALSE,Easy
3169, Count Days Without Meetings,"['Array', 'Sorting']",34.10%,FALSE,Medium
3170, Lexicographically Minimum String After Removing Stars,"['Hash Table', 'String', 'Stack', '2+']",36.00%,FALSE,Medium
3171, Find Subarray With Bitwise OR Closest to K,"['Array', 'Binary Search', '2+']",31.20%,FALSE,Hard
3172, Second Day Verification,['Database'],71.30%,TRUE,Easy
3173, Bitwise OR of Adjacent Elements,"['Array', 'Bit Manipulation']",95.50%,TRUE,Easy
3174, Clear Digits,"['String', 'Stack', 'Simulation']",73.50%,FALSE,Easy
3175, Find The First Player to win K Games in a Row,"['Array', 'Simulation']",39.70%,FALSE,Medium
3176, Find the Maximum Length of a Good Subsequence I,"['Array', 'Hash Table', '1+']",30.90%,FALSE,Medium
3177, Find the Maximum Length of a Good Subsequence II,"['Array', 'Hash Table', '1+']",24.80%,FALSE,Hard
3178, Find the Child Who Has the Ball After K Seconds,"['Math', 'Simulation']",62.20%,FALSE,Easy
3179, Find the N-th Value After K Seconds,"['Array', 'Math', 'Simulation', '2+']",54.60%,FALSE,Medium
3180, Maximum Total Reward Using Operations I,"['Array', 'Dynamic Programming']",29.70%,FALSE,Medium
3181, Maximum Total Reward Using Operations II,"['Array', 'Dynamic Programming', '1+']",21.40%,FALSE,Hard
3182, Find Top Scoring Students,['Database'],50.20%,TRUE,Medium
3183, The Number of Ways to Make the Sum,"['Array', 'Dynamic Programming']",55.20%,TRUE,Medium
3184, Count Pairs That Form a Complete Day I,"['Array', 'Hash Table', 'Counting']",79.20%,FALSE,Easy
3185, Count Pairs That Form a Complete Day II,"['Array', 'Hash Table', 'Counting']",43.20%,FALSE,Medium
3186, Maximum Total Damage With Spell Casting,"['Array', 'Hash Table', 'Two Pointers', '4+']",26.70%,FALSE,Medium
3187, Peaks in Array,"['Array', 'Binary Indexed Tree', 'Segment Tree']",27.40%,FALSE,Hard
3188, Find Top Scoring Students II,['Database'],38.50%,TRUE,Hard
3189, Minimum Moves to Get a Peaceful Board,"['Array', 'Greedy', 'Sorting', '1+']",76.90%,TRUE,Medium
3190, Find Minimum Operations to Make All Elements Divisible by Three,"['Array', 'Math']",90.00%,FALSE,Easy
3191, Minimum Operations to Make Binary Array Elements Equal to One I,"['Array', 'Bit Manipulation', 'Queue', '2+']",71.00%,FALSE,Medium
3192, Minimum Operations to Make Binary Array Elements Equal to One II,"['Array', 'Dynamic Programming', 'Greedy']",65.50%,FALSE,Medium
3193, Count the Number of Inversions,"['Array', 'Dynamic Programming']",34.10%,FALSE,Hard
3194, Minimum Average of Smallest and Largest Elements,"['Array', 'Two Pointers', 'Sorting']",85.50%,FALSE,Easy
3195, Find the Minimum Area to Cover All Ones I,"['Array', 'Matrix']",73.80%,FALSE,Medium
3196, Maximize Total Cost of Alternating Subarrays,"['Array', 'Dynamic Programming']",28.80%,FALSE,Medium
3197, Find the Minimum Area to Cover All Ones II,"['Array', 'Matrix', 'Enumeration']",38.10%,FALSE,Hard
3198, Find Cities in Each State,['Database'],83.20%,TRUE,Easy
3199, Count Triplets with Even XOR Set Bits I,"['Array', 'Bit Manipulation']",84.40%,TRUE,Easy
3200, Maximum Height of a Triangle,"['Array', 'Enumeration']",43.00%,FALSE,Easy
3201, Find the Maximum Length of Valid Subsequence I,"['Array', 'Dynamic Programming']",38.20%,FALSE,Medium
3202, Find the Maximum Length of Valid Subsequence II,"['Array', 'Dynamic Programming']",39.90%,FALSE,Medium
3203, Find Minimum Diameter After Merging Two Trees,"['Tree', 'Depth-First Search', '2+']",36.20%,FALSE,Hard
3204, Bitwise User Permissions Analysis,['Database'],94.10%,TRUE,Medium
3205, Maximum Array Hopping Score I,"['Array', 'Dynamic Programming', '3+']",79.90%,TRUE,Medium
3206, Alternating Groups I,"['Array', 'Sliding Window']",67.30%,FALSE,Easy
3207, Maximum Points After Enemy Battles,"['Array', 'Greedy']",32.10%,FALSE,Medium
3208, Alternating Groups II,"['Array', 'Sliding Window']",41.00%,FALSE,Medium
3209, Number of Subarrays With AND Value of K,"['Array', 'Binary Search', '2+']",34.50%,FALSE,Hard
3210, Find the Encrypted String,['String'],69.00%,FALSE,Easy
3211, Generate Binary Strings Without Adjacent Zeros,"['String', 'Backtracking', 'Bit Manipulation']",86.70%,FALSE,Medium
3212, Count Submatrices With Equal Frequency of X and Y,"['Array', 'Matrix', 'Prefix Sum']",52.30%,FALSE,Medium
3213, Construct String with Minimum Cost,"['Array', 'String', '2+']",19.90%,FALSE,Hard
3214, Year on Year Growth Rate,['Database'],51.70%,TRUE,Hard
3215, Count Triplets with Even XOR Set Bits II,"['Array', 'Bit Manipulation']",72.80%,TRUE,Medium
3216, Lexicographically Smallest String After a Swap,"['String', 'Greedy']",54.00%,FALSE,Easy
3217, Delete Nodes From Linked List Present in Array,"['Array', 'Hash Table', 'Linked List']",69.00%,FALSE,Medium
3218, Minimum Cost for Cutting Cake I,"['Array', 'Dynamic Programming', '2+']",58.20%,FALSE,Medium
3219, Minimum Cost for Cutting Cake II,"['Array', 'Greedy', 'Sorting']",56.20%,FALSE,Hard
3220, Odd and Even Transactions,['Database'],69.70%,FALSE,Medium
3221, Maximum Array Hopping Score II,"['Array', 'Stack', 'Greedy', '1+']",66.70%,TRUE,Medium
3222, Find the Winning Player in Coin Game,"['Math', 'Simulation', 'Game Theory']",51.90%,FALSE,Easy
3223, Minimum Length of String After Operations,"['Hash Table', 'String', 'Counting']",55.50%,FALSE,Medium
3224, Minimum Array Changes to Make Differences Equal,"['Array', 'Hash Table', 'Prefix Sum']",23.20%,FALSE,Medium
3225, Maximum Score From Grid Operations,"['Array', 'Dynamic Programming', '2+']",28.90%,FALSE,Hard
3226, Number of Bit Changes to Make Two Integers Equal,['Bit Manipulation'],64.90%,FALSE,Easy
3227, Vowels Game in a String,"['Math', 'String', 'Brainteaser', '1+']",63.10%,FALSE,Medium
3228, Maximum Number of Operations to Move Ones to the End,"['String', 'Greedy', 'Counting']",54.20%,FALSE,Medium
3229, Minimum Operations to Make Array Equal to Target,"['Array', 'Dynamic Programming', '3+']",39.00%,FALSE,Hard
3230, Customer Purchasing Behavior Analysis,['Database'],37.60%,TRUE,Medium
3231, Minimum Number of Increasing Subsequence to Be Removed,"['Array', 'Binary Search']",54.90%,TRUE,Hard
3232, Find if Digit Game Can Be Won,"['Array', 'Math']",83.30%,FALSE,Easy
3233, Find the Count of Numbers Which Are Not Special,"['Array', 'Math', 'Number Theory']",26.80%,FALSE,Medium
3234, Count the Number of Substrings With Dominant Ones,"['String', 'Sliding Window', 'Enumeration']",16.20%,FALSE,Medium
3235, Check if the Rectangle Corner Is Reachable,"['Array', 'Math', 'Depth-First Search', '3+']",27.60%,FALSE,Hard
3236, CEO Subordinate Hierarchy,['Database'],73.80%,TRUE,Hard
3237, Alt and Tab Simulation,"['Array', 'Hash Table', 'Simulation']",77.40%,TRUE,Medium
3238, Find the Number of Winning Players,"['Array', 'Hash Table', 'Counting']",61.40%,FALSE,Easy
3239, Minimum Number of Flips to Make Binary Grid Palindromic I,"['Array', 'Two Pointers', 'Matrix']",78.30%,FALSE,Medium
3240, Minimum Number of Flips to Make Binary Grid Palindromic II,"['Array', 'Two Pointers', 'Matrix']",23.40%,FALSE,Medium
3241, Time Taken to Mark All Nodes,"['Dynamic Programming', 'Tree', '2+']",25.00%,FALSE,Hard
3242, Design Neighbor Sum Service,"['Array', 'Hash Table', 'Design', '2+']",83.10%,FALSE,Easy
3243, Shortest Distance After Road Addition Queries I,"['Array', 'Breadth-First Search', 'Graph']",47.50%,FALSE,Medium
3244, Shortest Distance After Road Addition Queries II,"['Array', 'Greedy', 'Graph', '1+']",23.90%,FALSE,Hard
3245, Alternating Groups III,"['Array', 'Binary Indexed Tree']",14.80%,FALSE,Hard
3246, Premier League Table Ranking,['Database'],84.10%,TRUE,Easy
3247, Number of Subsequences with Odd Sum,"['Array', 'Math', '2+']",53.50%,TRUE,Medium
3248, Snake in Matrix,"['Array', 'String', 'Simulation']",82.50%,FALSE,Easy
3249, Count the Number of Good Nodes,"['Tree', 'Depth-First Search']",55.70%,FALSE,Medium
3250, Find the Count of Monotonic Pairs I,"['Array', 'Math', '3+']",46.20%,FALSE,Hard
3251, Find the Count of Monotonic Pairs II,"['Array', 'Math', '3+']",22.90%,FALSE,Hard
3252, Premier League Table Ranking II,['Database'],57.80%,TRUE,Medium
